,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
695,1062,1796,3265,1945,1945,1945,IMG_0042_,IMG_0042_3_4_0098SET_registered.tif,IMG_0042_2_4_0098SET_registered.tif,IMG_0042_1_4_0098SET_registered.tif,IMG_0042_5_4_0098SET_registered.tif,IMG_0042_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
696,1063,1797,3266,1946,1946,1946,IMG_0010_,IMG_0010_3_4_0098SET_registered.tif,IMG_0010_2_4_0098SET_registered.tif,IMG_0010_1_4_0098SET_registered.tif,IMG_0010_5_4_0098SET_registered.tif,IMG_0010_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
697,1064,1798,3267,1947,1947,1947,IMG_0044_,IMG_0044_3_4_0098SET_registered.tif,IMG_0044_2_4_0098SET_registered.tif,IMG_0044_1_4_0098SET_registered.tif,IMG_0044_5_4_0098SET_registered.tif,IMG_0044_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
698,1065,1799,3268,1948,1948,1948,IMG_0079_,IMG_0079_3_4_0098SET_registered.tif,IMG_0079_2_4_0098SET_registered.tif,IMG_0079_1_4_0098SET_registered.tif,IMG_0079_5_4_0098SET_registered.tif,IMG_0079_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
699,1066,1800,3269,1949,1949,1949,IMG_0005_,IMG_0005_3_4_0098SET_registered.tif,IMG_0005_2_4_0098SET_registered.tif,IMG_0005_1_4_0098SET_registered.tif,IMG_0005_5_4_0098SET_registered.tif,IMG_0005_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
700,1067,1801,3270,1950,1950,1950,IMG_0088_,IMG_0088_3_4_0098SET_registered.tif,IMG_0088_2_4_0098SET_registered.tif,IMG_0088_1_4_0098SET_registered.tif,IMG_0088_5_4_0098SET_registered.tif,IMG_0088_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
701,1068,1802,3271,1951,1951,1951,IMG_0043_,IMG_0043_3_4_0098SET_registered.tif,IMG_0043_2_4_0098SET_registered.tif,IMG_0043_1_4_0098SET_registered.tif,IMG_0043_5_4_0098SET_registered.tif,IMG_0043_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
702,1069,1803,3272,1952,1952,1952,IMG_0024_,IMG_0024_3_4_0098SET_registered.tif,IMG_0024_2_4_0098SET_registered.tif,IMG_0024_1_4_0098SET_registered.tif,IMG_0024_5_4_0098SET_registered.tif,IMG_0024_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
703,1070,1804,3273,1953,1953,1953,IMG_0018_,IMG_0018_3_4_0098SET_registered.tif,IMG_0018_2_4_0098SET_registered.tif,IMG_0018_1_4_0098SET_registered.tif,IMG_0018_5_4_0098SET_registered.tif,IMG_0018_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
704,1071,1805,3274,1954,1954,1954,IMG_0093_,IMG_0093_3_4_0098SET_registered.tif,IMG_0093_2_4_0098SET_registered.tif,IMG_0093_1_4_0098SET_registered.tif,IMG_0093_5_4_0098SET_registered.tif,IMG_0093_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
705,1072,1806,3275,1955,1955,1955,IMG_0039_,IMG_0039_3_4_0098SET_registered.tif,IMG_0039_2_4_0098SET_registered.tif,IMG_0039_1_4_0098SET_registered.tif,IMG_0039_5_4_0098SET_registered.tif,IMG_0039_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
706,1073,1807,3276,1956,1956,1956,IMG_0082_,IMG_0082_3_4_0098SET_registered.tif,IMG_0082_2_4_0098SET_registered.tif,IMG_0082_1_4_0098SET_registered.tif,IMG_0082_5_4_0098SET_registered.tif,IMG_0082_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
707,1074,1808,3277,1957,1957,1957,IMG_0053_,IMG_0053_3_4_0098SET_registered.tif,IMG_0053_2_4_0098SET_registered.tif,IMG_0053_1_4_0098SET_registered.tif,IMG_0053_5_4_0098SET_registered.tif,IMG_0053_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
708,1075,1809,3278,1958,1958,1958,IMG_0080_,IMG_0080_3_4_0098SET_registered.tif,IMG_0080_2_4_0098SET_registered.tif,IMG_0080_1_4_0098SET_registered.tif,IMG_0080_5_4_0098SET_registered.tif,IMG_0080_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
709,1076,1810,3279,1959,1959,1959,IMG_0068_,IMG_0068_3_4_0098SET_registered.tif,IMG_0068_2_4_0098SET_registered.tif,IMG_0068_1_4_0098SET_registered.tif,IMG_0068_5_4_0098SET_registered.tif,IMG_0068_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
710,1077,1811,3280,1960,1960,1960,IMG_0038_,IMG_0038_3_4_0098SET_registered.tif,IMG_0038_2_4_0098SET_registered.tif,IMG_0038_1_4_0098SET_registered.tif,IMG_0038_5_4_0098SET_registered.tif,IMG_0038_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
711,1078,1812,3281,1961,1961,1961,IMG_0072_,IMG_0072_3_4_0098SET_registered.tif,IMG_0072_2_4_0098SET_registered.tif,IMG_0072_1_4_0098SET_registered.tif,IMG_0072_5_4_0098SET_registered.tif,IMG_0072_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
712,1079,1813,3282,1962,1962,1962,IMG_0035_,IMG_0035_3_4_0098SET_registered.tif,IMG_0035_2_4_0098SET_registered.tif,IMG_0035_1_4_0098SET_registered.tif,IMG_0035_5_4_0098SET_registered.tif,IMG_0035_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
713,1080,1814,3283,1963,1963,1963,IMG_0081_,IMG_0081_3_4_0098SET_registered.tif,IMG_0081_2_4_0098SET_registered.tif,IMG_0081_1_4_0098SET_registered.tif,IMG_0081_5_4_0098SET_registered.tif,IMG_0081_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
714,1081,1815,3284,1964,1964,1964,IMG_0095_,IMG_0095_3_4_0098SET_registered.tif,IMG_0095_2_4_0098SET_registered.tif,IMG_0095_1_4_0098SET_registered.tif,IMG_0095_5_4_0098SET_registered.tif,IMG_0095_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
715,1082,1816,3285,1965,1965,1965,IMG_0031_,IMG_0031_3_4_0098SET_registered.tif,IMG_0031_2_4_0098SET_registered.tif,IMG_0031_1_4_0098SET_registered.tif,IMG_0031_5_4_0098SET_registered.tif,IMG_0031_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
716,1083,1817,3286,1966,1966,1966,IMG_0021_,IMG_0021_3_4_0098SET_registered.tif,IMG_0021_2_4_0098SET_registered.tif,IMG_0021_1_4_0098SET_registered.tif,IMG_0021_5_4_0098SET_registered.tif,IMG_0021_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
717,1084,1818,3287,1967,1967,1967,IMG_0046_,IMG_0046_3_4_0098SET_registered.tif,IMG_0046_2_4_0098SET_registered.tif,IMG_0046_1_4_0098SET_registered.tif,IMG_0046_5_4_0098SET_registered.tif,IMG_0046_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
718,1085,1819,3288,1968,1968,1968,IMG_0060_,IMG_0060_3_4_0098SET_registered.tif,IMG_0060_2_4_0098SET_registered.tif,IMG_0060_1_4_0098SET_registered.tif,IMG_0060_5_4_0098SET_registered.tif,IMG_0060_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
719,1086,1820,3289,1969,1969,1969,IMG_0017_,IMG_0017_3_4_0098SET_registered.tif,IMG_0017_2_4_0098SET_registered.tif,IMG_0017_1_4_0098SET_registered.tif,IMG_0017_5_4_0098SET_registered.tif,IMG_0017_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
720,1087,1821,3290,1970,1970,1970,IMG_0096_,IMG_0096_3_4_0098SET_registered.tif,IMG_0096_2_4_0098SET_registered.tif,IMG_0096_1_4_0098SET_registered.tif,IMG_0096_5_4_0098SET_registered.tif,IMG_0096_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
721,1088,1822,3291,1971,1971,1971,IMG_0067_,IMG_0067_3_4_0098SET_registered.tif,IMG_0067_2_4_0098SET_registered.tif,IMG_0067_1_4_0098SET_registered.tif,IMG_0067_5_4_0098SET_registered.tif,IMG_0067_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
722,1089,1823,3292,1972,1972,1972,IMG_0061_,IMG_0061_3_4_0098SET_registered.tif,IMG_0061_2_4_0098SET_registered.tif,IMG_0061_1_4_0098SET_registered.tif,IMG_0061_5_4_0098SET_registered.tif,IMG_0061_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
723,1090,1824,3293,1973,1973,1973,IMG_0047_,IMG_0047_3_4_0098SET_registered.tif,IMG_0047_2_4_0098SET_registered.tif,IMG_0047_1_4_0098SET_registered.tif,IMG_0047_5_4_0098SET_registered.tif,IMG_0047_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
724,1091,1825,3294,1974,1974,1974,IMG_0077_,IMG_0077_3_4_0098SET_registered.tif,IMG_0077_2_4_0098SET_registered.tif,IMG_0077_1_4_0098SET_registered.tif,IMG_0077_5_4_0098SET_registered.tif,IMG_0077_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
725,1092,1826,3295,1975,1975,1975,IMG_0091_,IMG_0091_3_4_0098SET_registered.tif,IMG_0091_2_4_0098SET_registered.tif,IMG_0091_1_4_0098SET_registered.tif,IMG_0091_5_4_0098SET_registered.tif,IMG_0091_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
726,1093,1827,3296,1976,1976,1976,IMG_0065_,IMG_0065_3_4_0098SET_registered.tif,IMG_0065_2_4_0098SET_registered.tif,IMG_0065_1_4_0098SET_registered.tif,IMG_0065_5_4_0098SET_registered.tif,IMG_0065_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
727,1094,1828,3297,1977,1977,1977,IMG_0085_,IMG_0085_3_4_0098SET_registered.tif,IMG_0085_2_4_0098SET_registered.tif,IMG_0085_1_4_0098SET_registered.tif,IMG_0085_5_4_0098SET_registered.tif,IMG_0085_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
728,1095,1829,3298,1978,1978,1978,IMG_0028_,IMG_0028_3_4_0098SET_registered.tif,IMG_0028_2_4_0098SET_registered.tif,IMG_0028_1_4_0098SET_registered.tif,IMG_0028_5_4_0098SET_registered.tif,IMG_0028_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
729,1096,1830,3299,1979,1979,1979,IMG_0054_,IMG_0054_3_4_0098SET_registered.tif,IMG_0054_2_4_0098SET_registered.tif,IMG_0054_1_4_0098SET_registered.tif,IMG_0054_5_4_0098SET_registered.tif,IMG_0054_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
730,1097,1831,3300,1980,1980,1980,IMG_0020_,IMG_0020_3_4_0098SET_registered.tif,IMG_0020_2_4_0098SET_registered.tif,IMG_0020_1_4_0098SET_registered.tif,IMG_0020_5_4_0098SET_registered.tif,IMG_0020_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
731,1098,1832,3301,1981,1981,1981,IMG_0083_,IMG_0083_3_4_0098SET_registered.tif,IMG_0083_2_4_0098SET_registered.tif,IMG_0083_1_4_0098SET_registered.tif,IMG_0083_5_4_0098SET_registered.tif,IMG_0083_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
732,1099,1833,3302,1982,1982,1982,IMG_0062_,IMG_0062_3_4_0098SET_registered.tif,IMG_0062_2_4_0098SET_registered.tif,IMG_0062_1_4_0098SET_registered.tif,IMG_0062_5_4_0098SET_registered.tif,IMG_0062_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
733,1100,1834,3303,1983,1983,1983,IMG_0087_,IMG_0087_3_4_0098SET_registered.tif,IMG_0087_2_4_0098SET_registered.tif,IMG_0087_1_4_0098SET_registered.tif,IMG_0087_5_4_0098SET_registered.tif,IMG_0087_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
734,1101,1835,3304,1984,1984,1984,IMG_0034_,IMG_0034_3_4_0098SET_registered.tif,IMG_0034_2_4_0098SET_registered.tif,IMG_0034_1_4_0098SET_registered.tif,IMG_0034_5_4_0098SET_registered.tif,IMG_0034_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
735,1102,1836,3305,1985,1985,1985,IMG_0009_,IMG_0009_3_4_0098SET_registered.tif,IMG_0009_2_4_0098SET_registered.tif,IMG_0009_1_4_0098SET_registered.tif,IMG_0009_5_4_0098SET_registered.tif,IMG_0009_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
736,1103,1837,3306,1986,1986,1986,IMG_0100_,IMG_0100_3_4_0098SET_registered.tif,IMG_0100_2_4_0098SET_registered.tif,IMG_0100_1_4_0098SET_registered.tif,IMG_0100_5_4_0098SET_registered.tif,IMG_0100_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
737,1104,1838,3307,1987,1987,1987,IMG_0008_,IMG_0008_3_4_0098SET_registered.tif,IMG_0008_2_4_0098SET_registered.tif,IMG_0008_1_4_0098SET_registered.tif,IMG_0008_5_4_0098SET_registered.tif,IMG_0008_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
738,1105,1839,3308,1988,1988,1988,IMG_0040_,IMG_0040_3_4_0098SET_registered.tif,IMG_0040_2_4_0098SET_registered.tif,IMG_0040_1_4_0098SET_registered.tif,IMG_0040_5_4_0098SET_registered.tif,IMG_0040_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
739,1106,1840,3309,1989,1989,1989,IMG_0016_,IMG_0016_3_4_0098SET_registered.tif,IMG_0016_2_4_0098SET_registered.tif,IMG_0016_1_4_0098SET_registered.tif,IMG_0016_5_4_0098SET_registered.tif,IMG_0016_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
740,1107,1841,3310,1990,1990,1990,IMG_0006_,IMG_0006_3_4_0098SET_registered.tif,IMG_0006_2_4_0098SET_registered.tif,IMG_0006_1_4_0098SET_registered.tif,IMG_0006_5_4_0098SET_registered.tif,IMG_0006_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
741,1108,1842,3311,1991,1991,1991,IMG_0014_,IMG_0014_3_4_0098SET_registered.tif,IMG_0014_2_4_0098SET_registered.tif,IMG_0014_1_4_0098SET_registered.tif,IMG_0014_5_4_0098SET_registered.tif,IMG_0014_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
742,1109,1843,3312,1992,1992,1992,IMG_0036_,IMG_0036_3_4_0098SET_registered.tif,IMG_0036_2_4_0098SET_registered.tif,IMG_0036_1_4_0098SET_registered.tif,IMG_0036_5_4_0098SET_registered.tif,IMG_0036_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
743,1110,1844,3313,1993,1993,1993,IMG_0059_,IMG_0059_3_4_0098SET_registered.tif,IMG_0059_2_4_0098SET_registered.tif,IMG_0059_1_4_0098SET_registered.tif,IMG_0059_5_4_0098SET_registered.tif,IMG_0059_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
744,1111,1845,3314,1994,1994,1994,IMG_0004_,IMG_0004_3_4_0098SET_registered.tif,IMG_0004_2_4_0098SET_registered.tif,IMG_0004_1_4_0098SET_registered.tif,IMG_0004_5_4_0098SET_registered.tif,IMG_0004_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
745,1112,1846,3315,1995,1995,1995,IMG_0027_,IMG_0027_3_4_0098SET_registered.tif,IMG_0027_2_4_0098SET_registered.tif,IMG_0027_1_4_0098SET_registered.tif,IMG_0027_5_4_0098SET_registered.tif,IMG_0027_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
746,1113,1847,3316,1996,1996,1996,IMG_0078_,IMG_0078_3_4_0098SET_registered.tif,IMG_0078_2_4_0098SET_registered.tif,IMG_0078_1_4_0098SET_registered.tif,IMG_0078_5_4_0098SET_registered.tif,IMG_0078_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
747,1114,1848,3317,1997,1997,1997,IMG_0025_,IMG_0025_3_4_0098SET_registered.tif,IMG_0025_2_4_0098SET_registered.tif,IMG_0025_1_4_0098SET_registered.tif,IMG_0025_5_4_0098SET_registered.tif,IMG_0025_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
748,1115,1849,3318,1998,1998,1998,IMG_0102_,IMG_0102_3_4_0098SET_registered.tif,IMG_0102_2_4_0098SET_registered.tif,IMG_0102_1_4_0098SET_registered.tif,IMG_0102_5_4_0098SET_registered.tif,IMG_0102_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
749,1116,1850,3319,1999,1999,1999,IMG_0057_,IMG_0057_3_4_0098SET_registered.tif,IMG_0057_2_4_0098SET_registered.tif,IMG_0057_1_4_0098SET_registered.tif,IMG_0057_5_4_0098SET_registered.tif,IMG_0057_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
750,1117,1851,3320,2000,2000,2000,IMG_0070_,IMG_0070_3_4_0098SET_registered.tif,IMG_0070_2_4_0098SET_registered.tif,IMG_0070_1_4_0098SET_registered.tif,IMG_0070_5_4_0098SET_registered.tif,IMG_0070_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
751,1118,1852,3321,2001,2001,2001,IMG_0063_,IMG_0063_3_4_0098SET_registered.tif,IMG_0063_2_4_0098SET_registered.tif,IMG_0063_1_4_0098SET_registered.tif,IMG_0063_5_4_0098SET_registered.tif,IMG_0063_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
752,1119,1853,3322,2002,2002,2002,IMG_0026_,IMG_0026_3_4_0098SET_registered.tif,IMG_0026_2_4_0098SET_registered.tif,IMG_0026_1_4_0098SET_registered.tif,IMG_0026_5_4_0098SET_registered.tif,IMG_0026_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
753,1120,1854,3323,2003,2003,2003,IMG_0071_,IMG_0071_3_4_0098SET_registered.tif,IMG_0071_2_4_0098SET_registered.tif,IMG_0071_1_4_0098SET_registered.tif,IMG_0071_5_4_0098SET_registered.tif,IMG_0071_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
754,1121,1855,3324,2004,2004,2004,IMG_0041_,IMG_0041_3_4_0098SET_registered.tif,IMG_0041_2_4_0098SET_registered.tif,IMG_0041_1_4_0098SET_registered.tif,IMG_0041_5_4_0098SET_registered.tif,IMG_0041_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
755,1122,1856,3325,2005,2005,2005,IMG_0076_,IMG_0076_3_4_0098SET_registered.tif,IMG_0076_2_4_0098SET_registered.tif,IMG_0076_1_4_0098SET_registered.tif,IMG_0076_5_4_0098SET_registered.tif,IMG_0076_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
756,1123,1857,3326,2006,2006,2006,IMG_0029_,IMG_0029_3_4_0098SET_registered.tif,IMG_0029_2_4_0098SET_registered.tif,IMG_0029_1_4_0098SET_registered.tif,IMG_0029_5_4_0098SET_registered.tif,IMG_0029_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
757,1124,1858,3327,2007,2007,2007,IMG_0052_,IMG_0052_3_4_0098SET_registered.tif,IMG_0052_2_4_0098SET_registered.tif,IMG_0052_1_4_0098SET_registered.tif,IMG_0052_5_4_0098SET_registered.tif,IMG_0052_4_4_0098SET_registered.tif,Field36,2021-06-08,no_blackgrass,late,winter_wheat,type8,../data/Field36/2021-06-08/no_blackgrass,no_blackgrass,val
