,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,name,red,green,blue,red_edge,nir,field,date,class,season,crop,soil,path,binary_class,dataset_type
1133,2049,15779,15779,15779,IMG_0062_,IMG_0062_3_3_0034SET_registered.tif,IMG_0062_2_3_0034SET_registered.tif,IMG_0062_1_3_0034SET_registered.tif,IMG_0062_5_3_0034SET_registered.tif,IMG_0062_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1294,2348,7912,7912,7912,IMG_0010_,IMG_0010_3_4_0030SET_registered.tif,IMG_0010_2_4_0030SET_registered.tif,IMG_0010_1_4_0030SET_registered.tif,IMG_0010_5_4_0030SET_registered.tif,IMG_0010_4_4_0030SET_registered.tif,Field17,2021-05-14,no_blackgrass,late,winter_wheat,type7,../data/Field17/2021-05-14/no_blackgrass,no_blackgrass,train
1227,2233,8551,8551,8551,IMG_0086_,IMG_0086_3_0164SET_registered.tif,IMG_0086_2_0164SET_registered.tif,IMG_0086_1_0164SET_registered.tif,IMG_0086_5_0164SET_registered.tif,IMG_0086_4_0164SET_registered.tif,Field23,2020-11-11,no_blackgrass,early,winter_wheat,type7,../data/Field23/2020-11-11/no_blackgrass,no_blackgrass,train
1265,1909,11899,11899,11899,IMG_0085_,IMG_0085_3_2_0013SET_registered.tif,IMG_0085_2_2_0013SET_registered.tif,IMG_0085_1_2_0013SET_registered.tif,IMG_0085_5_2_0013SET_registered.tif,IMG_0085_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
902,1669,15170,15170,15170,IMG_0019_,IMG_0019_3_0241SET_registered.tif,IMG_0019_2_0241SET_registered.tif,IMG_0019_1_0241SET_registered.tif,IMG_0019_5_0241SET_registered.tif,IMG_0019_4_0241SET_registered.tif,Field48,2020-12-16,no_blackgrass,early,winter_barley,type7,../data/Field48/2020-12-16/no_blackgrass,no_blackgrass,train
1263,1514,9306,9306,9306,IMG_0012_,IMG_0012_3_0170SET_registered.tif,IMG_0012_2_0170SET_registered.tif,IMG_0012_1_0170SET_registered.tif,IMG_0012_5_0170SET_registered.tif,IMG_0012_4_0170SET_registered.tif,Field25,2020-11-12,no_blackgrass,early,winter_wheat,type7,../data/Field25/2020-11-12/no_blackgrass,no_blackgrass,train
1352,2222,5383,5383,5383,IMG_0010_,IMG_0010_3_0182SET_registered.tif,IMG_0010_2_0182SET_registered.tif,IMG_0010_1_0182SET_registered.tif,IMG_0010_5_0182SET_registered.tif,IMG_0010_4_0182SET_registered.tif,Field29,2020-11-17,no_blackgrass,early,winter_wheat,type2,../data/Field29/2020-11-17/no_blackgrass,no_blackgrass,train
1200,1994,8085,8085,8085,IMG_0031_,IMG_0031_3_0150SET_registered.tif,IMG_0031_2_0150SET_registered.tif,IMG_0031_1_0150SET_registered.tif,IMG_0031_5_0150SET_registered.tif,IMG_0031_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
990,2360,5854,5854,5854,IMG_0055_,IMG_0055_3_2_0151SET_registered.tif,IMG_0055_2_2_0151SET_registered.tif,IMG_0055_1_2_0151SET_registered.tif,IMG_0055_5_2_0152SET_registered.tif,IMG_0055_4_2_0152SET_registered.tif,Field37,2021-03-12,no_blackgrass,mid,winter_barley,type4,../data/Field37/2021-03-12/no_blackgrass,no_blackgrass,train
1230,2719,7428,7428,7428,IMG_0018_,IMG_0018_3_0236SET_registered.tif,IMG_0018_2_0236SET_registered.tif,IMG_0018_1_0236SET_registered.tif,IMG_0018_5_0236SET_registered.tif,IMG_0018_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
1030,1818,105,105,105,IMG_0033_,IMG_0033_3_3_0050SET_registered.tif,IMG_0033_2_3_0050SET_registered.tif,IMG_0033_1_3_0050SET_registered.tif,IMG_0033_5_3_0050SET_registered.tif,IMG_0033_4_3_0050SET_registered.tif,Field43,2021-04-15(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field43/2021-04-15(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1307,2597,10203,10203,10203,IMG_0092_,IMG_0092_3_4_0097SET_registered.tif,IMG_0092_2_4_0097SET_registered.tif,IMG_0092_1_4_0097SET_registered.tif,IMG_0092_5_4_0097SET_registered.tif,IMG_0092_4_4_0097SET_registered.tif,Field94,2021-06-08,no_blackgrass,springcrop_mid,spring_barley,type8,../data/Field94/2021-06-08/no_blackgrass,no_blackgrass,train
1412,2068,1728,1728,1728,IMG_0011_,IMG_0011_3_3_0001SET_registered.tif,IMG_0011_2_3_0001SET_registered.tif,IMG_0011_1_3_0001SET_registered.tif,IMG_0011_5_3_0001SET_registered.tif,IMG_0011_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
1141,2803,7456,7456,7456,IMG_0042_,IMG_0042_3_3_0056SET_registered.tif,IMG_0042_2_3_0056SET_registered.tif,IMG_0042_1_3_0056SET_registered.tif,IMG_0042_5_3_0056SET_registered.tif,IMG_0042_4_3_0056SET_registered.tif,Field46,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/no_blackgrass,no_blackgrass,train
835,2830,7396,7396,7396,IMG_0017_,IMG_0017_3_0236SET_registered.tif,IMG_0017_2_0236SET_registered.tif,IMG_0017_1_0236SET_registered.tif,IMG_0017_5_0236SET_registered.tif,IMG_0017_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
1372,2679,2783,2783,2783,IMG_0003_,IMG_0003_3_4_0016SET_registered.tif,IMG_0003_2_4_0016SET_registered.tif,IMG_0003_1_4_0016SET_registered.tif,IMG_0003_5_4_0016SET_registered.tif,IMG_0003_4_4_0016SET_registered.tif,Field16,2021-05-14,no_blackgrass,late,winter_wheat,type7,../data/Field16/2021-05-14/no_blackgrass,no_blackgrass,train
1399,1866,13472,13472,13472,IMG_0015_,IMG_0015_3_3_0045SET_registered.tif,IMG_0015_2_3_0045SET_registered.tif,IMG_0015_1_3_0045SET_registered.tif,IMG_0015_5_3_0045SET_registered.tif,IMG_0015_4_3_0045SET_registered.tif,Field42,2021-04-15(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type3,../data/Field42/2021-04-15(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1236,2041,6114,6114,6114,IMG_0012_,IMG_0012_3_4_0078SET_registered.tif,IMG_0012_2_4_0078SET_registered.tif,IMG_0012_1_4_0078SET_registered.tif,IMG_0012_5_4_0078SET_registered.tif,IMG_0012_4_4_0078SET_registered.tif,Field38,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/no_blackgrass,no_blackgrass,train
832,2873,7417,7417,7417,IMG_0077_,IMG_0077_3_0236SET_registered.tif,IMG_0077_2_0236SET_registered.tif,IMG_0077_1_0236SET_registered.tif,IMG_0077_5_0236SET_registered.tif,IMG_0077_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
1108,2404,6818,6818,6818,IMG_0026_,IMG_0026_3_3_0180SET_registered.tif,IMG_0026_2_3_0180SET_registered.tif,IMG_0026_1_3_0180SET_registered.tif,IMG_0026_5_3_0180SET_registered.tif,IMG_0026_4_3_0180SET_registered.tif,Field70,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field70/2021-05-12/no_blackgrass,no_blackgrass,train
743,2854,11391,11391,11391,IMG_0035_,IMG_0035_3_3_0035SET_registered.tif,IMG_0035_2_3_0035SET_registered.tif,IMG_0035_1_3_0035SET_registered.tif,IMG_0035_5_3_0035SET_registered.tif,IMG_0035_4_3_0035SET_registered.tif,Field89,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field89/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1267,2797,5629,5629,5629,IMG_0077_,IMG_0077_3_2_0068SET_registered.tif,IMG_0077_2_2_0068SET_registered.tif,IMG_0077_1_2_0068SET_registered.tif,IMG_0077_5_2_0068SET_registered.tif,IMG_0077_4_2_0068SET_registered.tif,Field29,2021-01-29,no_blackgrass,mid,winter_wheat,type2,../data/Field29/2021-01-29/no_blackgrass,no_blackgrass,train
1126,2497,6116,6116,6116,IMG_0066_,IMG_0066_3_4_0078SET_registered.tif,IMG_0066_2_4_0078SET_registered.tif,IMG_0066_1_4_0078SET_registered.tif,IMG_0066_5_4_0078SET_registered.tif,IMG_0066_4_4_0078SET_registered.tif,Field38,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field38/2021-05-27/no_blackgrass,no_blackgrass,train
896,2428,10594,10594,10594,IMG_0025_,IMG_0025_3_4_0015SET_registered.tif,IMG_0025_2_4_0015SET_registered.tif,IMG_0025_1_4_0015SET_registered.tif,IMG_0025_5_4_0015SET_registered.tif,IMG_0025_4_4_0015SET_registered.tif,Field97,2021-05-13,no_blackgrass,late,winter_barley,type4,../data/Field97/2021-05-13/no_blackgrass,no_blackgrass,train
734,2784,3099,3099,3099,IMG_0067_,IMG_0067_3_0159SET_registered.tif,IMG_0067_2_0159SET_registered.tif,IMG_0067_1_0159SET_registered.tif,IMG_0067_5_0159SET_registered.tif,IMG_0067_4_0159SET_registered.tif,Field16,2020-11-10,no_blackgrass,early,winter_wheat,type7,../data/Field16/2020-11-10/no_blackgrass,no_blackgrass,train
1017,1507,1623,1623,1623,IMG_0043_,IMG_0043_3_4_0081SET_registered.tif,IMG_0043_2_4_0081SET_registered.tif,IMG_0043_1_4_0081SET_registered.tif,IMG_0043_5_4_0081SET_registered.tif,IMG_0043_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
1099,2639,12742,12742,12742,IMG_0062_,IMG_0062_3_4_0087SET_registered.tif,IMG_0062_2_4_0087SET_registered.tif,IMG_0062_1_4_0087SET_registered.tif,IMG_0062_5_4_0087SET_registered.tif,IMG_0062_4_4_0087SET_registered.tif,Field109,2021-06-03,no_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/no_blackgrass,no_blackgrass,train
1442,1574,535,535,535,IMG_0087_,IMG_0087_3_0187SET_registered.tif,IMG_0087_2_0187SET_registered.tif,IMG_0087_1_0187SET_registered.tif,IMG_0087_5_0187SET_registered.tif,IMG_0087_4_0187SET_registered.tif,Field14,2020-11-18,no_blackgrass,early,winter_wheat,type6,../data/Field14/2020-11-18/no_blackgrass,no_blackgrass,train
961,2126,11750,11750,11750,IMG_0047_,IMG_0047_3_3_0070SET_registered.tif,IMG_0047_2_3_0070SET_registered.tif,IMG_0047_1_3_0070SET_registered.tif,IMG_0047_5_3_0070SET_registered.tif,IMG_0047_4_3_0070SET_registered.tif,Field50,2021-04-21,no_blackgrass,mid,winter_barley,type1,../data/Field50/2021-04-21/no_blackgrass,no_blackgrass,train
860,2676,5126,5126,5126,IMG_0048_,IMG_0048_3_4_0058SET_registered.tif,IMG_0048_2_4_0058SET_registered.tif,IMG_0048_1_4_0058SET_registered.tif,IMG_0048_5_4_0058SET_registered.tif,IMG_0048_4_4_0058SET_registered.tif,Field104,2021-05-25,no_blackgrass,late,winter_wheat,type7,../data/Field104/2021-05-25/no_blackgrass,no_blackgrass,train
1178,1979,13753,13753,13753,IMG_0065_,IMG_0065_3_0229SET_registered.tif,IMG_0065_2_0229SET_registered.tif,IMG_0065_1_0229SET_registered.tif,IMG_0065_5_0229SET_registered.tif,IMG_0065_4_0229SET_registered.tif,Field42,2020-12-14,no_blackgrass,early,winter_wheat,type3,../data/Field42/2020-12-14/no_blackgrass,no_blackgrass,train
1389,2875,2325,2325,2325,IMG_0040_,IMG_0040_3_0199SET_registered.tif,IMG_0040_2_0199SET_registered.tif,IMG_0040_1_0199SET_registered.tif,IMG_0040_5_0199SET_registered.tif,IMG_0040_4_0199SET_registered.tif,Field35,2020-11-24,no_blackgrass,early,winter_barley,type4,../data/Field35/2020-11-24/no_blackgrass,no_blackgrass,train
1365,2245,6483,6483,6483,IMG_0010_,IMG_0010_3_3_0000SET_registered.tif,IMG_0010_2_3_0000SET_registered.tif,IMG_0010_1_3_0000SET_registered.tif,IMG_0010_5_3_0000SET_registered.tif,IMG_0010_4_3_0000SET_registered.tif,Field38,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/no_blackgrass,no_blackgrass,train
829,2211,8163,8163,8163,IMG_0067_,IMG_0067_3_4_0071SET_registered.tif,IMG_0067_2_4_0071SET_registered.tif,IMG_0067_1_4_0071SET_registered.tif,IMG_0067_5_4_0071SET_registered.tif,IMG_0067_4_4_0071SET_registered.tif,Field73,2021-05-26,no_blackgrass,late,winter_wheat,type8,../data/Field73/2021-05-26/no_blackgrass,no_blackgrass,train
1219,2201,1572,1572,1572,IMG_0081_,IMG_0081_3_0211SET_registered.tif,IMG_0081_2_0211SET_registered.tif,IMG_0081_1_0211SET_registered.tif,IMG_0081_5_0211SET_registered.tif,IMG_0081_4_0211SET_registered.tif,Field40,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field40/2020-11-26/no_blackgrass,no_blackgrass,train
849,2672,7677,7677,7677,IMG_0087_,IMG_0087_3_3_0174SET_registered.tif,IMG_0087_2_3_0174SET_registered.tif,IMG_0087_1_3_0174SET_registered.tif,IMG_0087_5_3_0174SET_registered.tif,IMG_0087_4_3_0174SET_registered.tif,Field65,2021-05-05,no_blackgrass,mid,winter_wheat,type7,../data/Field65/2021-05-05/no_blackgrass,no_blackgrass,train
1180,2779,8050,8050,8050,IMG_0035_,IMG_0035_3_0150SET_registered.tif,IMG_0035_2_0150SET_registered.tif,IMG_0035_1_0150SET_registered.tif,IMG_0035_5_0150SET_registered.tif,IMG_0035_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
1065,2767,7348,7348,7348,IMG_0013_,IMG_0013_3_0236SET_registered.tif,IMG_0013_2_0236SET_registered.tif,IMG_0013_1_0236SET_registered.tif,IMG_0013_5_0236SET_registered.tif,IMG_0013_4_0236SET_registered.tif,Field46,2020-12-16,no_blackgrass,early,winter_wheat,type7,../data/Field46/2020-12-16/no_blackgrass,no_blackgrass,train
745,2585,7531,7531,7531,IMG_0052_,IMG_0052_3_3_0056SET_registered.tif,IMG_0052_2_3_0057SET_registered.tif,IMG_0052_1_3_0057SET_registered.tif,IMG_0052_5_3_0057SET_registered.tif,IMG_0052_4_3_0056SET_registered.tif,Field46,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/no_blackgrass,no_blackgrass,train
867,2282,11920,11920,11920,IMG_0087_,IMG_0087_3_2_0013SET_registered.tif,IMG_0087_2_2_0013SET_registered.tif,IMG_0087_1_2_0013SET_registered.tif,IMG_0087_5_2_0013SET_registered.tif,IMG_0087_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
981,1737,6479,6479,6479,IMG_0020_,IMG_0020_3_3_0000SET_registered.tif,IMG_0020_2_3_0000SET_registered.tif,IMG_0020_1_3_0000SET_registered.tif,IMG_0020_5_3_0000SET_registered.tif,IMG_0020_4_3_0000SET_registered.tif,Field38,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/no_blackgrass,no_blackgrass,train
1428,1710,8758,8758,8758,IMG_0053_,IMG_0053_3_3_0188SET_registered.tif,IMG_0053_2_3_0188SET_registered.tif,IMG_0053_1_3_0188SET_registered.tif,IMG_0053_5_3_0188SET_registered.tif,IMG_0053_4_3_0188SET_registered.tif,Field23,2021-05-12,no_blackgrass,late,winter_wheat,type7,../data/Field23/2021-05-12/no_blackgrass,no_blackgrass,train
1142,1655,15786,15786,15786,IMG_0036_,IMG_0036_3_3_0034SET_registered.tif,IMG_0036_2_3_0034SET_registered.tif,IMG_0036_1_3_0034SET_registered.tif,IMG_0036_5_3_0034SET_registered.tif,IMG_0036_4_3_0034SET_registered.tif,Field88,2021-03-25(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type7,../data/Field88/2021-03-25(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1158,2627,7845,7845,7845,IMG_0004_,IMG_0004_3_2_0101SET_registered.tif,IMG_0004_2_2_0101SET_registered.tif,IMG_0004_1_2_0101SET_registered.tif,IMG_0004_5_2_0101SET_registered.tif,IMG_0004_4_2_0101SET_registered.tif,Field17,2021-02-16,no_blackgrass,mid,winter_wheat,type7,../data/Field17/2021-02-16/no_blackgrass,no_blackgrass,train
1097,1821,13383,13383,13383,IMG_0041_,IMG_0041_3_3_0012SET_registered.tif,IMG_0041_2_3_0012SET_registered.tif,IMG_0041_1_3_0012SET_registered.tif,IMG_0041_5_3_0012SET_registered.tif,IMG_0041_4_3_0012SET_registered.tif,Field15,2021-03-19(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field15/2021-03-19(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
815,1608,13158,13158,13158,IMG_0028_,IMG_0028_3_0147SET_registered.tif,IMG_0028_2_0147SET_registered.tif,IMG_0028_1_0147SET_registered.tif,IMG_0028_5_0147SET_registered.tif,IMG_0028_4_0147SET_registered.tif,Field15,2020-11-04,no_blackgrass,early,winter_wheat,type6,../data/Field15/2020-11-04/no_blackgrass,no_blackgrass,train
1289,2160,6697,6697,6697,IMG_0029_,IMG_0029_3_2_0108SET_registered.tif,IMG_0029_2_2_0108SET_registered.tif,IMG_0029_1_2_0108SET_registered.tif,IMG_0029_5_2_0108SET_registered.tif,IMG_0029_4_2_0108SET_registered.tif,Field70,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field70/2021-02-17/no_blackgrass,no_blackgrass,train
1176,1778,12692,12692,12692,IMG_0034_,IMG_0034_3_4_0087SET_registered.tif,IMG_0034_2_4_0087SET_registered.tif,IMG_0034_1_4_0087SET_registered.tif,IMG_0034_5_4_0087SET_registered.tif,IMG_0034_4_4_0087SET_registered.tif,Field109,2021-06-03,no_blackgrass,late,winter_wheat,type7,../data/Field109/2021-06-03/no_blackgrass,no_blackgrass,train
1171,2004,11883,11883,11883,IMG_0040_,IMG_0040_3_2_0013SET_registered.tif,IMG_0040_2_2_0013SET_registered.tif,IMG_0040_1_2_0013SET_registered.tif,IMG_0040_5_2_0013SET_registered.tif,IMG_0040_4_2_0013SET_registered.tif,Field50,2021-01-18,no_blackgrass,early,winter_barley,type1,../data/Field50/2021-01-18/no_blackgrass,no_blackgrass,train
912,2403,8370,8370,8370,IMG_0010_,IMG_0010_3_2_0104SET_registered.tif,IMG_0010_2_2_0104SET_registered.tif,IMG_0010_1_2_0104SET_registered.tif,IMG_0010_5_2_0104SET_registered.tif,IMG_0010_4_2_0104SET_registered.tif,Field23,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field23/2021-02-17/no_blackgrass,no_blackgrass,train
1223,2667,6467,6467,6467,IMG_0089_,IMG_0089_3_3_0000SET_registered.tif,IMG_0089_2_3_0000SET_registered.tif,IMG_0089_1_3_0000SET_registered.tif,IMG_0089_5_3_0000SET_registered.tif,IMG_0089_4_3_0000SET_registered.tif,Field38,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field38/2021-03-17/no_blackgrass,no_blackgrass,train
1465,1476,15404,15404,15404,IMG_0092_,IMG_0092_3_3_0060SET_registered.tif,IMG_0092_2_3_0060SET_registered.tif,IMG_0092_1_3_0060SET_registered.tif,IMG_0092_5_3_0060SET_registered.tif,IMG_0092_4_3_0060SET_registered.tif,Field48,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field48/2021-04-16/no_blackgrass,no_blackgrass,train
1381,1448,8090,8090,8090,IMG_0010_,IMG_0010_3_0150SET_registered.tif,IMG_0010_2_0150SET_registered.tif,IMG_0010_1_0150SET_registered.tif,IMG_0010_5_0150SET_registered.tif,IMG_0010_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
1156,2775,1765,1765,1765,IMG_0099_,IMG_0099_3_3_0001SET_registered.tif,IMG_0099_2_3_0001SET_registered.tif,IMG_0099_1_3_0001SET_registered.tif,IMG_0099_5_3_0001SET_registered.tif,IMG_0099_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
1170,1761,3936,3936,3936,IMG_0082_,IMG_0082_3_4_0083SET_registered.tif,IMG_0082_2_4_0083SET_registered.tif,IMG_0082_1_4_0083SET_registered.tif,IMG_0082_5_4_0083SET_registered.tif,IMG_0082_4_4_0083SET_registered.tif,Field39,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field39/2021-05-27/no_blackgrass,no_blackgrass,train
762,1804,1598,1598,1598,IMG_0113_,IMG_0113_3_4_0081SET_registered.tif,IMG_0113_2_4_0081SET_registered.tif,IMG_0113_1_4_0081SET_registered.tif,IMG_0113_5_4_0081SET_registered.tif,IMG_0113_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
1109,1521,1671,1671,1671,IMG_0032_,IMG_0032_3_4_0081SET_registered.tif,IMG_0032_2_4_0081SET_registered.tif,IMG_0032_1_4_0081SET_registered.tif,IMG_0032_5_4_0081SET_registered.tif,IMG_0032_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
1394,2664,8091,8091,8091,IMG_0028_,IMG_0028_3_0150SET_registered.tif,IMG_0028_2_0150SET_registered.tif,IMG_0028_1_0150SET_registered.tif,IMG_0028_5_0150SET_registered.tif,IMG_0028_4_0150SET_registered.tif,Field17,2020-11-05,no_blackgrass,early,winter_wheat,type7,../data/Field17/2020-11-05/no_blackgrass,no_blackgrass,train
820,2107,3663,3663,3663,IMG_0078_,IMG_0078_3_0210SET_registered.tif,IMG_0078_2_0210SET_registered.tif,IMG_0078_1_0210SET_registered.tif,IMG_0078_5_0210SET_registered.tif,IMG_0078_4_0210SET_registered.tif,Field39,2020-11-26,no_blackgrass,early,winter_wheat,type7,../data/Field39/2020-11-26/no_blackgrass,no_blackgrass,train
1237,1621,1712,1712,1712,IMG_0081_,IMG_0081_3_4_0081SET_registered.tif,IMG_0081_2_4_0081SET_registered.tif,IMG_0081_1_4_0081SET_registered.tif,IMG_0081_5_4_0081SET_registered.tif,IMG_0081_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
1262,1797,1704,1704,1704,IMG_0120_,IMG_0120_3_4_0081SET_registered.tif,IMG_0120_2_4_0081SET_registered.tif,IMG_0120_1_4_0081SET_registered.tif,IMG_0120_5_4_0081SET_registered.tif,IMG_0120_4_4_0081SET_registered.tif,Field40,2021-05-27,no_blackgrass,late,winter_wheat,type7,../data/Field40/2021-05-27/no_blackgrass,no_blackgrass,train
1275,2105,13391,13391,13391,IMG_0082_,IMG_0082_3_3_0012SET_registered.tif,IMG_0082_2_3_0012SET_registered.tif,IMG_0082_1_3_0012SET_registered.tif,IMG_0082_5_3_0012SET_registered.tif,IMG_0082_4_3_0012SET_registered.tif,Field15,2021-03-19(HELDOUTDATASET),no_blackgrass,mid,winter_wheat,type6,../data/Field15/2021-03-19(HELDOUTDATASET)/no_blackgrass,no_blackgrass,train
1145,2070,6685,6685,6685,IMG_0074_,IMG_0074_3_2_0108SET_registered.tif,IMG_0074_2_2_0108SET_registered.tif,IMG_0074_1_2_0108SET_registered.tif,IMG_0074_5_2_0108SET_registered.tif,IMG_0074_4_2_0108SET_registered.tif,Field70,2021-02-17,no_blackgrass,mid,winter_wheat,type7,../data/Field70/2021-02-17/no_blackgrass,no_blackgrass,train
1420,2659,7481,7481,7481,IMG_0055_,IMG_0055_3_3_0056SET_registered.tif,IMG_0055_2_3_0057SET_registered.tif,IMG_0055_1_3_0057SET_registered.tif,IMG_0055_5_3_0056SET_registered.tif,IMG_0055_4_3_0056SET_registered.tif,Field46,2021-04-16,no_blackgrass,mid,winter_wheat,type7,../data/Field46/2021-04-16/no_blackgrass,no_blackgrass,train
771,2867,1812,1812,1812,IMG_0039_,IMG_0039_3_3_0001SET_registered.tif,IMG_0039_2_3_0001SET_registered.tif,IMG_0039_1_3_0001SET_registered.tif,IMG_0039_5_3_0001SET_registered.tif,IMG_0039_4_3_0001SET_registered.tif,Field40,2021-03-17,no_blackgrass,mid,winter_wheat,type7,../data/Field40/2021-03-17/no_blackgrass,no_blackgrass,train
